wo_id,vin,opened,odometer,complaint,dtc_code,procedure_id,comeback
WO-011999,RID67T20221247,2025-06-20,58683,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012000,LUM1820221387,2025-04-14,25989,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012001,LUM1820231390,2024-04-04,114400,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012002,LUM1820231335,2023-04-01,46922,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012003,LUM1820201301,2024-09-10,92982,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012004,LUM1820221325,2025-11-06,48285,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012005,LUM1820231358,2024-12-28,123973,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012006,LUM1820201386,2025-10-08,62524,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012007,LUM1820231358,2023-02-28,89630,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012008,LUM1820231313,2025-05-28,80535,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012009,LUM1820211300,2025-04-09,80673,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012010,LUM1820201301,2024-07-23,82643,Module configuration failure,B2477,PROC-BCM-CONFIG,true
WO-012011,LUM1820201396,2025-08-01,129381,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012012,LUM1820211369,2023-10-23,98664,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012013,LUM1820231390,2023-05-01,90157,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012014,LUM1820211359,2023-09-13,120396,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012015,LUM1820201397,2025-12-20,97486,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012016,LUM1820191378,2023-07-05,109042,Module configuration failure,B2477,PROC-BCM-CONFIG,true
WO-012017,LUM1820201351,2024-11-02,42020,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012018,LUM1820211323,2024-11-05,113242,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012019,LUM1820191360,2024-12-01,95226,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012020,LUM1820231355,2024-01-03,97088,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012021,LUM1820221387,2024-11-19,25310,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012022,LUM1820231344,2025-08-14,36422,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012023,LUM1820221332,2024-11-28,41582,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012024,LUM1820231334,2025-06-06,29102,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012025,LUM1820231385,2024-08-24,38602,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012026,LUM1820201396,2024-11-16,128287,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012027,LUM1820211381,2024-01-25,126612,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012028,LUM20T20211485,2025-02-21,53024,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012029,LUM20T20201426,2024-11-05,39189,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012030,LUM20T20211460,2025-04-22,68400,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012031,LUM20T20211411,2023-09-14,100399,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012032,LUM20T20191466,2024-04-18,54266,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012033,LUM20T20191446,2025-02-22,115575,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012034,LUM20T20191474,2024-03-04,120574,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012035,LUM20T20191431,2025-06-02,90998,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012036,LUM20T20231439,2023-09-19,42546,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012037,LUM20T20221491,2024-04-07,56856,Module configuration failure,B2477,PROC-BCM-CONFIG,true
WO-012038,LUM20T20231415,2025-02-05,78143,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012039,LUM20T20191430,2023-06-17,32434,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012040,LUM20T20221488,2025-04-24,138614,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012041,LUM20T20231413,2025-02-18,72647,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012042,LUM20T20221401,2024-04-21,98499,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012043,LUM20T20211465,2024-02-17,108857,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012044,LUM20T20231468,2025-12-22,78942,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012045,LUM20T20191402,2025-01-02,74566,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012046,LUM20T20201426,2023-01-20,64678,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012047,LUM20T20221406,2024-07-21,133244,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012048,LUM20T20191463,2025-08-05,115670,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012049,LUM20T20231492,2024-06-02,131827,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012050,LUM20T20231410,2024-10-02,105145,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012051,LUM20T20211405,2023-03-21,87694,Module configuration failure,B2477,PROC-BCM-CONFIG,true
WO-012052,LUM20T20191422,2024-04-19,33354,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012053,LUM20T20211482,2023-10-16,66014,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012054,LUM20T20201426,2024-02-01,124921,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012055,LUM20T20211471,2025-09-14,65933,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012056,LUM20T20231412,2024-01-25,105516,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012057,LUM20T20191476,2023-03-01,80343,Module configuration failure,B2477,PROC-BCM-CONFIG,true
WO-012058,LUM20T20221456,2025-04-28,31117,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012059,LUM20T20211445,2025-08-07,21624,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012060,LUM20T20221406,2024-09-24,24222,Module configuration failure,B2477,PROC-BCM-CONFIG,false
WO-012061,FAL20T20220058,2025-05-16,62874,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012062,FAL20T20190012,2023-12-17,42334,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012063,FAL20T20190097,2023-02-09,59691,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012064,FAL20T20190078,2023-10-26,72288,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012065,FAL20T20200017,2023-11-24,73911,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012066,FAL20T20200055,2023-10-27,22700,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012067,FAL20T20190009,2023-01-13,71285,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012068,FAL20T20210048,2024-02-02,87149,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012069,FAL20T20230008,2023-02-24,87230,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,true
WO-012070,FAL20T20190077,2023-04-11,101210,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012071,FAL20T20190026,2025-02-23,83545,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012072,FAL20T20210073,2023-02-02,33687,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012073,FAL20T20220029,2023-09-20,101258,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012074,FAL20T20210000,2023-04-15,54392,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012075,FAL20T20200081,2025-07-26,114078,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012076,FAL20T20230045,2023-02-21,77674,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012077,FAL20T20190078,2025-10-19,75674,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012078,FAL20T20200065,2024-09-21,45560,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012079,FAL20T20200001,2023-05-15,131688,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012080,FAL20T20230061,2024-06-24,43009,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,true
WO-012081,FAL20T20230088,2024-12-12,125509,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012082,FAL20T20230095,2023-06-19,23589,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012083,FAL20T20220094,2023-09-27,111777,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012084,FAL20T20210070,2024-09-28,122771,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012085,FAL20T20230025,2025-03-17,87634,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012086,FAL20T20230022,2023-07-14,103695,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012087,FAL20T20210048,2023-07-22,107434,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,true
WO-012088,FAL20T20230033,2024-06-22,43762,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012089,FAL20T20190023,2025-10-01,51294,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012090,FAL20T20230088,2023-09-17,125424,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012091,FAL20T20190086,2024-10-17,77884,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012092,FAL20T20190016,2025-03-17,127740,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012093,FAL20T20190003,2024-12-24,67177,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012094,FAL20T20230040,2025-04-17,137249,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012095,FAL20T20230046,2025-01-15,115118,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012096,FAL20T20220072,2023-04-17,32841,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012097,FAL1620210149,2024-09-14,32091,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012098,FAL1620190144,2025-06-27,23481,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012099,FAL1620230188,2023-05-08,77273,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012100,FAL1620200184,2025-12-03,45332,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012101,FAL1620230113,2024-09-02,70267,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012102,FAL1620220193,2024-02-28,94487,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012103,FAL1620230197,2024-04-27,50584,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012104,FAL1620210111,2023-02-23,28788,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012105,FAL1620190181,2024-08-09,83594,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012106,FAL1620220152,2025-10-21,132236,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012107,FAL1620200138,2024-07-05,105137,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,true
WO-012108,FAL1620230179,2025-07-08,34888,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012109,FAL1620220105,2024-07-21,38951,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012110,FAL1620220127,2024-07-23,136688,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,true
WO-012111,FAL1620210196,2023-06-05,128853,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012112,FAL1620210195,2023-06-13,103014,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012113,FAL1620190189,2023-03-20,41599,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012114,FAL1620200119,2025-12-12,118351,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012115,FAL1620190180,2023-08-21,48648,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012116,FAL1620190124,2025-12-05,95414,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012117,FAL1620200184,2023-12-23,114146,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012118,FAL1620220162,2023-01-21,24837,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012119,FAL1620200151,2023-04-06,95766,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012120,FAL1620190168,2023-06-05,74327,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012121,FAL1620210195,2024-09-25,121209,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012122,FAL1620190168,2024-01-12,77783,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012123,HER2520230265,2023-01-12,34004,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012124,HER2520230214,2024-10-18,67702,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012125,HER2520190201,2025-11-16,106519,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012126,HER2520230242,2023-11-24,123793,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012127,HER2520220202,2024-11-19,139981,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012128,HER2520190207,2023-09-15,133725,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012129,HER2520220268,2024-01-05,95099,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012130,HER2520190286,2025-06-03,124148,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012131,HER2520210244,2025-01-22,54964,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012132,HER2520190271,2023-02-22,68606,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012133,HER2520210269,2024-08-14,28710,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012134,HER2520220264,2024-03-25,123524,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012135,HER2520200283,2025-07-25,35422,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012136,HER2520190200,2023-06-02,30053,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012137,HER2520210294,2023-09-07,27824,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012138,HER2520190299,2023-06-26,67900,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012139,HER2520190286,2025-04-08,50645,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012140,HER2520230236,2025-12-15,114742,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012141,HER2520190200,2023-11-21,70729,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012142,HER2520200290,2025-06-17,77574,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012143,HER2520190224,2025-07-11,70805,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012144,HER2520210247,2025-08-21,85976,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012145,HER2520230233,2025-12-22,44702,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012146,HER2520220272,2023-01-02,49944,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012147,HER2520230217,2023-03-25,79151,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012148,HER2520230292,2023-07-07,42402,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012149,HER2520210206,2024-11-28,90889,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012150,HER2520230226,2025-06-05,80538,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012151,HER2520220281,2023-02-06,126377,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012152,HER2520230288,2025-11-14,139596,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012153,HER2520220268,2025-01-17,63300,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012154,HER2520210227,2023-02-24,99369,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012155,VEG2420211583,2024-02-01,67320,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012156,VEG2420211592,2025-01-05,95406,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,true
WO-012157,VEG2420191521,2023-09-24,49850,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012158,VEG2420191582,2025-05-07,100955,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012159,VEG2420191519,2023-09-20,90301,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012160,VEG2420191510,2024-10-06,31742,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012161,VEG2420191519,2023-09-03,37954,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012162,VEG2420231573,2024-08-02,139578,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
WO-012163,VEG2420201599,2023-03-04,21152,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,true
WO-012164,VEG2420191522,2024-11-12,31509,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,true
WO-012165,VEG2420231569,2025-04-26,24009,A/C refrigerant pressure sensor circuit high,P0533,PROC-AC-RECHARGE,false
